"Var","EPU","Time","MeanCond"
"Fourspot","MAB",1993,1.01074168738691
"Fourspot","MAB",1994,1.02610131551549
"Fourspot","MAB",1995,0.981310306093997
"Fourspot","MAB",1996,0.972494065487372
"Fourspot","MAB",1997,0.990241363063929
"Fourspot","MAB",1998,1.00991319217899
"Fourspot","MAB",1999,0.999866173021164
"Fourspot","MAB",2000,1.01352505695416
"Fourspot","MAB",2001,0.955740201115836
"Fourspot","MAB",2002,0.961040141882118
"Fourspot","MAB",2003,0.976678065380613
"Fourspot","MAB",2004,0.990037443338581
"Fourspot","MAB",2005,0.999136165938212
"Fourspot","MAB",2006,0.992500258702399
"Fourspot","MAB",2007,0.943282794060384
"Fourspot","MAB",2008,0.96961197681576
"Fourspot","MAB",2009,1.00041979501716
"Fourspot","MAB",2010,1.02947668985809
"Fourspot","MAB",2011,1.00822735461492
"Fourspot","MAB",2012,0.97128272287494
"Fourspot","MAB",2013,1.01807522124076
"Fourspot","MAB",2014,1.01368561974586
"Fourspot","MAB",2015,1.0044202925733
"Fourspot","MAB",2016,1.02142110604096
"Fourspot","MAB",2018,0.994759358492431
"Fourspot","MAB",2019,1.03039828191852
"Fourspot","MAB",2021,1.01628252103216
"Fourspot","MAB",2022,0.998691211683509
"Fourspot","MAB",2023,1.02249914166724
"Fourspot","MAB",2024,1.00750710148657
"Goosefish","GB",1992,1.08590908683687
"Goosefish","GB",1993,1.11062553230931
"Goosefish","GB",1994,0.995521028300176
"Goosefish","GB",1995,0.947297817928967
"Goosefish","GB",1996,1.04152563654553
"Goosefish","GB",1997,0.948752724728763
"Goosefish","GB",1998,0.985098969194682
"Goosefish","GB",1999,1.11209292797079
"Goosefish","GB",2000,1.00028504784804
"Goosefish","GB",2001,0.989004953846962
"Goosefish","GB",2002,1.03565273779738
"Goosefish","GB",2003,0.988732858035025
"Goosefish","GB",2004,0.960702220016296
"Goosefish","GB",2005,0.972560563535233
"Goosefish","GB",2006,0.982701453693943
"Goosefish","GB",2007,1.01433207612293
"Goosefish","GB",2008,1.05021768152899
"Goosefish","GB",2009,0.963694607835576
"Goosefish","GB",2010,0.952901656542276
"Goosefish","GB",2011,0.985281228542049
"Goosefish","GB",2012,0.979871932911013
"Goosefish","GB",2013,0.970966324181547
"Goosefish","GB",2014,0.96687663306269
"Goosefish","GB",2015,0.9625013512903
"Goosefish","GB",2016,0.957037433278469
"Goosefish","GB",2017,0.929916464287066
"Goosefish","GB",2018,0.930923870360882
"Goosefish","GB",2019,0.919836709700219
"Goosefish","GB",2021,0.9365934190727
"Goosefish","GB",2022,0.956199084578053
"Goosefish","GB",2023,0.986615875822004
"Goosefish","GB",2024,0.95571337133338
"Goosefish","GOM",1992,0.963846856803794
"Goosefish","GOM",1993,0.94973200986305
"Goosefish","GOM",1994,0.98264557628794
"Goosefish","GOM",1995,0.977516205056458
"Goosefish","GOM",1996,0.97198117809343
"Goosefish","GOM",1997,0.95937224429055
"Goosefish","GOM",1998,1.03051518136984
"Goosefish","GOM",1999,0.987459211178723
"Goosefish","GOM",2000,0.988447848091792
"Goosefish","GOM",2001,0.951454974755264
"Goosefish","GOM",2002,0.974557917747423
"Goosefish","GOM",2003,0.954233411707566
"Goosefish","GOM",2004,0.958980274890154
"Goosefish","GOM",2005,0.904093464351
"Goosefish","GOM",2006,0.912442435114462
"Goosefish","GOM",2007,1.00550144682783
"Goosefish","GOM",2008,0.972447824157769
"Goosefish","GOM",2009,0.952746332064209
"Goosefish","GOM",2010,0.915711353459164
"Goosefish","GOM",2011,0.927883300657771
"Goosefish","GOM",2012,0.926620761725429
"Goosefish","GOM",2013,0.935689907041502
"Goosefish","GOM",2014,0.944389803447874
"Goosefish","GOM",2015,0.935366204922047
"Goosefish","GOM",2016,0.928040558406205
"Goosefish","GOM",2017,0.924731736590834
"Goosefish","GOM",2018,0.931232125041486
"Goosefish","GOM",2019,0.92300592446202
"Goosefish","GOM",2021,0.938404974242997
"Goosefish","GOM",2022,0.900879244715866
"Goosefish","GOM",2023,0.905059979955725
"Goosefish","GOM",2024,0.929355908009786
"Goosefish","MAB",1992,0.943882968695285
"Goosefish","MAB",1993,0.998993103127855
"Goosefish","MAB",1994,1.00220648058448
"Goosefish","MAB",1995,1.01583591812286
"Goosefish","MAB",1996,1.00372883492198
"Goosefish","MAB",1997,0.912120724162689
"Goosefish","MAB",1998,0.92597334992844
"Goosefish","MAB",1999,0.99494347815896
"Goosefish","MAB",2000,1.01060872729839
"Goosefish","MAB",2001,0.945583361469324
"Goosefish","MAB",2002,0.997509900274107
"Goosefish","MAB",2003,0.973474971115314
"Goosefish","MAB",2004,0.950453711801836
"Goosefish","MAB",2005,1.0031208757597
"Goosefish","MAB",2006,0.967598676056965
"Goosefish","MAB",2007,0.950525090567498
"Goosefish","MAB",2008,1.03522030748377
"Goosefish","MAB",2009,0.965673937128123
"Goosefish","MAB",2010,0.966547405813007
"Goosefish","MAB",2011,0.988459295730224
"Goosefish","MAB",2012,0.976438613564214
"Goosefish","MAB",2013,0.970990094584222
"Goosefish","MAB",2014,0.974000547879023
"Goosefish","MAB",2015,0.96210895963729
"Goosefish","MAB",2016,0.967734519266918
"Goosefish","MAB",2018,0.945939089205046
"Goosefish","MAB",2019,0.971453505924877
"Goosefish","MAB",2021,0.958872181682022
"Goosefish","MAB",2022,0.964543691674198
"Goosefish","MAB",2023,0.979964487502868
"Goosefish","MAB",2024,0.952538487182057
"Goosefish","SS",1993,0.930380129903357
"Goosefish","SS",1994,0.823091550283498
"Goosefish","SS",1995,0.792359965842859
"Goosefish","SS",1996,0.969665797522445
"Goosefish","SS",1997,0.966826082315011
"Goosefish","SS",1998,0.944589012665815
"Goosefish","SS",2000,0.894898574732024
"Goosefish","SS",2001,0.907475849971032
"Goosefish","SS",2002,0.97147820550571
"Goosefish","SS",2003,0.883634073276553
"Goosefish","SS",2005,1.01727753074266
"Goosefish","SS",2009,1.02606616783094
"Goosefish","SS",2010,0.974224222455133
"Goosefish","SS",2011,0.858098375410548
"Goosefish","SS",2012,0.918469240679274
"Goosefish","SS",2013,0.955390821221001
"Goosefish","SS",2014,0.892171608225725
"Goosefish","SS",2015,0.910578610921682
"Goosefish","SS",2016,0.916587514028621
"Goosefish","SS",2017,0.929852493545911
"Goosefish","SS",2019,0.948977525610381
"Goosefish","SS",2021,0.943559108571642
"Goosefish","SS",2022,0.902522233715836
"Goosefish","SS",2023,0.956775242288902
"Goosefish","SS",2024,0.96153262999598
"Haddock","GB",1992,0.993522331246046
"Haddock","GB",1993,1.01491992751234
"Haddock","GB",1994,0.987573758771201
"Haddock","GB",1995,0.977168965053797
"Haddock","GB",1996,1.01145467936895
"Haddock","GB",1997,1.00771315220261
"Haddock","GB",1998,0.996182225884354
"Haddock","GB",1999,1.02495560681166
"Haddock","GB",2000,0.998510859956084
"Haddock","GB",2001,0.961710783083152
"Haddock","GB",2002,0.965745385584982
"Haddock","GB",2003,0.978814364641977
"Haddock","GB",2004,0.926462042929943
"Haddock","GB",2005,0.93985724280703
"Haddock","GB",2006,0.951042312380806
"Haddock","GB",2007,0.974027530884861
"Haddock","GB",2008,1.00298284329604
"Haddock","GB",2009,0.976013680120711
"Haddock","GB",2010,0.944765931088692
"Haddock","GB",2011,0.965342614771181
"Haddock","GB",2012,0.974722065389619
"Haddock","GB",2013,0.992700280987035
"Haddock","GB",2014,0.97955841873325
"Haddock","GB",2015,1.00905331574449
"Haddock","GB",2016,0.966753729767324
"Haddock","GB",2017,0.966841215257074
"Haddock","GB",2018,0.989043414965407
"Haddock","GB",2019,0.976617125412255
"Haddock","GB",2021,1.03008060301723
"Haddock","GB",2022,0.99557127032199
"Haddock","GB",2023,1.03323073000507
"Haddock","GB",2024,0.957087914842838
"Haddock","GOM",1992,1.02224736929893
"Haddock","GOM",1993,1.00566906030068
"Haddock","GOM",1994,0.949641021430332
"Haddock","GOM",1995,1.00453855029605
"Haddock","GOM",1996,1.02048337274019
"Haddock","GOM",1997,1.02084746840389
"Haddock","GOM",1998,0.993833143057346
"Haddock","GOM",1999,1.00292232581784
"Haddock","GOM",2000,1.01769749638145
"Haddock","GOM",2001,0.962538004452082
"Haddock","GOM",2002,0.946131524667425
"Haddock","GOM",2003,0.961590663921931
"Haddock","GOM",2004,0.944116001705409
"Haddock","GOM",2005,0.943387837886424
"Haddock","GOM",2006,0.958911861456773
"Haddock","GOM",2007,0.967635371700161
"Haddock","GOM",2008,1.00610072048705
"Haddock","GOM",2009,0.992161979960634
"Haddock","GOM",2010,0.966474391474855
"Haddock","GOM",2011,0.973163834467311
"Haddock","GOM",2012,0.985988193682088
"Haddock","GOM",2013,1.0063400106893
"Haddock","GOM",2014,1.0133643851841
"Haddock","GOM",2015,1.00010965461819
"Haddock","GOM",2016,1.00420816122923
"Haddock","GOM",2017,0.994350921849427
"Haddock","GOM",2018,1.01962363152093
"Haddock","GOM",2019,0.991284049443659
"Haddock","GOM",2021,1.03020536978784
"Haddock","GOM",2022,1.02389431722401
"Haddock","GOM",2023,1.02781092721343
"Haddock","GOM",2024,0.953551531466451
"Haddock","MAB",1992,0.840438609063467
"Haddock","MAB",1993,0.963205514057947
"Haddock","MAB",1996,0.96512314895719
"Haddock","MAB",1997,0.946878179090831
"Haddock","MAB",1998,0.928559618214822
"Haddock","MAB",2000,0.962414832680583
"Haddock","MAB",2001,0.933598031464405
"Haddock","MAB",2003,0.966131133184737
"Haddock","MAB",2004,0.972792486842283
"Haddock","MAB",2005,0.956083929306999
"Haddock","MAB",2007,0.923300717344134
"Haddock","MAB",2009,0.965791911759254
"Haddock","MAB",2010,0.921589653252168
"Haddock","MAB",2011,0.981116693264895
"Haddock","MAB",2013,0.961377461737978
"Haddock","MAB",2014,1.00085919464771
"Haddock","MAB",2015,1.00872789525452
"Haddock","MAB",2016,0.973321955416775
"Haddock","MAB",2018,1.00961227647316
"Haddock","MAB",2019,1.05407627028331
"Haddock","MAB",2024,0.917652412051753
"Haddock","SS",1992,1.01173214381486
"Haddock","SS",1993,1.02212693977446
"Haddock","SS",1994,1.00259002796532
"Haddock","SS",1995,0.950333116676217
"Haddock","SS",1996,0.982911363501312
"Haddock","SS",1997,0.999088598387327
"Haddock","SS",1998,1.00613689039008
"Haddock","SS",1999,1.02862580142317
"Haddock","SS",2000,0.958783495653883
"Haddock","SS",2001,0.975327823677263
"Haddock","SS",2002,0.956497786182639
"Haddock","SS",2003,0.952557523967163
"Haddock","SS",2004,0.948455324236156
"Haddock","SS",2005,0.953130421832173
"Haddock","SS",2006,0.96024289913031
"Haddock","SS",2007,0.976000187550065
"Haddock","SS",2008,1.01410658157483
"Haddock","SS",2009,1.01150746766799
"Haddock","SS",2010,0.989181841561425
"Haddock","SS",2011,0.980557951848686
"Haddock","SS",2012,1.00839296845263
"Haddock","SS",2013,1.03759808210819
"Haddock","SS",2014,0.982934882639457
"Haddock","SS",2015,1.00368511446768
"Haddock","SS",2016,0.996741057416089
"Haddock","SS",2017,0.985271196484347
"Haddock","SS",2019,1.010537197994
"Haddock","SS",2021,1.02087869136577
"Haddock","SS",2022,1.03856896995451
"Haddock","SS",2023,1.00847316808705
"Haddock","SS",2024,0.976247011440886
"Little skate","GB",1992,1.01965626711983
"Little skate","GB",1993,0.995933910364837
"Little skate","GB",1994,1.03061161480335
"Little skate","GB",1995,1.00156830241316
"Little skate","GB",1996,1.02833782529206
"Little skate","GB",1997,1.01305128818043
"Little skate","GB",1998,0.985793216288308
"Little skate","GB",1999,1.00350487336255
"Little skate","GB",2000,0.982976866881593
"Little skate","GB",2001,0.963079972830957
"Little skate","GB",2002,0.972473636880454
"Little skate","GB",2003,0.997222647814373
"Little skate","GB",2004,0.962616896284943
"Little skate","GB",2005,0.991523552290793
"Little skate","GB",2006,0.993210235364286
"Little skate","GB",2007,0.995199706381806
"Little skate","GB",2008,1.03631921177104
"Little skate","GB",2009,0.983779275875121
"Little skate","GB",2010,0.94880329921654
"Little skate","GB",2011,0.960092210946732
"Little skate","GB",2012,0.98930621703089
"Little skate","GB",2013,1.0114241019092
"Little skate","GB",2014,1.01814311358405
"Little skate","GB",2015,1.03245039155482
"Little skate","GB",2016,1.00384675401876
"Little skate","GB",2017,0.993192503111114
"Little skate","GB",2018,0.981463200564073
"Little skate","GB",2019,0.9936938891736
"Little skate","GB",2021,1.0218016414881
"Little skate","GB",2022,1.01152036048426
"Little skate","GB",2023,1.02721338157295
"Little skate","GB",2024,0.952710070252166
"Little skate","GOM",1992,1.00954287642387
"Little skate","GOM",1993,0.984169997478123
"Little skate","GOM",1994,1.01156033428523
"Little skate","GOM",1995,0.981929169482824
"Little skate","GOM",1996,1.0204089730554
"Little skate","GOM",1997,1.01490176619689
"Little skate","GOM",1998,1.03220136124912
"Little skate","GOM",1999,1.00133694781886
"Little skate","GOM",2000,0.90307291039709
"Little skate","GOM",2001,0.948410653184736
"Little skate","GOM",2002,0.937446563495384
"Little skate","GOM",2003,0.928188712009735
"Little skate","GOM",2004,0.982815338220438
"Little skate","GOM",2005,1.0018291798738
"Little skate","GOM",2006,1.1082315463626
"Little skate","GOM",2007,1.00007780172803
"Little skate","GOM",2008,1.00505072214282
"Little skate","GOM",2009,1.02334442591518
"Little skate","GOM",2010,1.01891657658738
"Little skate","GOM",2011,0.970120576695804
"Little skate","GOM",2012,0.980223373223863
"Little skate","GOM",2013,1.00005437009147
"Little skate","GOM",2014,0.987892330034766
"Little skate","GOM",2015,1.01760561711078
"Little skate","GOM",2016,0.997181397098602
"Little skate","GOM",2017,0.969883163123343
"Little skate","GOM",2018,1.0012585882099
"Little skate","GOM",2019,1.01592456396644
"Little skate","GOM",2021,1.02456208753765
"Little skate","GOM",2022,0.988326150436582
"Little skate","GOM",2023,1.0095724680563
"Little skate","GOM",2024,0.988444853310516
"Little skate","MAB",1992,0.98748415411665
"Little skate","MAB",1993,1.02855542789517
"Little skate","MAB",1994,1.01349163381249
"Little skate","MAB",1995,0.997993474470737
"Little skate","MAB",1996,0.981830462778237
"Little skate","MAB",1997,0.96698851648259
"Little skate","MAB",1998,1.0017805798356
"Little skate","MAB",1999,1.02578469855225
"Little skate","MAB",2000,0.992597485159021
"Little skate","MAB",2001,0.952674226058916
"Little skate","MAB",2002,0.967359425791941
"Little skate","MAB",2003,1.00442653711695
"Little skate","MAB",2004,0.981600380829693
"Little skate","MAB",2005,0.978491577538029
"Little skate","MAB",2006,1.00505684738143
"Little skate","MAB",2007,0.961527953817935
"Little skate","MAB",2008,0.974772031406712
"Little skate","MAB",2009,1.00523578185689
"Little skate","MAB",2010,1.00575745081331
"Little skate","MAB",2011,1.01127351616788
"Little skate","MAB",2012,0.965113153508695
"Little skate","MAB",2013,0.994007482125959
"Little skate","MAB",2014,0.999752458995531
"Little skate","MAB",2015,1.02610130576072
"Little skate","MAB",2016,1.03434569063596
"Little skate","MAB",2018,1.01026460846495
"Little skate","MAB",2019,1.03359892568038
"Little skate","MAB",2021,0.995354110223558
"Little skate","MAB",2022,1.00200143259896
"Little skate","MAB",2023,1.02906479696685
"Little skate","MAB",2024,1.01649735809101
"Longhorn sculpin","GB",1992,0.990616468459388
"Longhorn sculpin","GB",1993,0.996543496908553
"Longhorn sculpin","GB",1994,1.02796326489733
"Longhorn sculpin","GB",1995,1.01272789425393
"Longhorn sculpin","GB",1996,1.02945966071341
"Longhorn sculpin","GB",1997,1.03077650193791
"Longhorn sculpin","GB",1999,1.06622087381888
"Longhorn sculpin","GB",2000,0.98566453142182
"Longhorn sculpin","GB",2001,0.988474883292666
"Longhorn sculpin","GB",2002,1.00489604969554
"Longhorn sculpin","GB",2003,1.01189961515489
"Longhorn sculpin","GB",2004,0.95269037359031
"Longhorn sculpin","GB",2005,0.964966977544071
"Longhorn sculpin","GB",2006,1.00375762370027
"Longhorn sculpin","GB",2007,1.01577206490681
"Longhorn sculpin","GB",2008,1.03016809883472
"Longhorn sculpin","GB",2009,0.976600392253833
"Longhorn sculpin","GB",2010,0.966370127141872
"Longhorn sculpin","GB",2011,0.985569579572988
"Longhorn sculpin","GB",2012,0.9893819951842
"Longhorn sculpin","GB",2013,1.00933093177946
"Longhorn sculpin","GB",2014,1.00240956609981
"Longhorn sculpin","GB",2015,1.0478205215596
"Longhorn sculpin","GB",2016,1.01957746076484
"Longhorn sculpin","GB",2018,1.01037307103028
"Longhorn sculpin","GB",2019,1.00411381030897
"Longhorn sculpin","GB",2021,1.0146524647258
"Longhorn sculpin","GB",2022,1.01629914042603
"Longhorn sculpin","GB",2023,1.00517423107392
"Longhorn sculpin","GB",2024,0.950443180210237
"Longhorn sculpin","GOM",1992,1.003335524699
"Longhorn sculpin","GOM",1993,0.990057545514247
"Longhorn sculpin","GOM",1994,0.990809855934758
"Longhorn sculpin","GOM",1995,0.930952122996735
"Longhorn sculpin","GOM",1996,0.976961024989317
"Longhorn sculpin","GOM",1997,1.00190509843805
"Longhorn sculpin","GOM",1999,0.998882705510588
"Longhorn sculpin","GOM",2000,0.950413286520952
"Longhorn sculpin","GOM",2001,0.909906945321315
"Longhorn sculpin","GOM",2002,0.947876536150975
"Longhorn sculpin","GOM",2003,0.909259844540262
"Longhorn sculpin","GOM",2004,0.991338191100698
"Longhorn sculpin","GOM",2005,0.973811482149203
"Longhorn sculpin","GOM",2006,0.922409314187972
"Longhorn sculpin","GOM",2007,0.952771452954722
"Longhorn sculpin","GOM",2008,0.956260205773861
"Longhorn sculpin","GOM",2009,1.01786071735762
"Longhorn sculpin","GOM",2010,1.05743873902601
"Longhorn sculpin","GOM",2011,0.976539164590745
"Longhorn sculpin","GOM",2012,1.01009777479317
"Longhorn sculpin","GOM",2013,0.996060659975629
"Longhorn sculpin","GOM",2014,1.01376836690743
"Longhorn sculpin","GOM",2015,1.01474438687168
"Longhorn sculpin","GOM",2016,1.02310187604602
"Longhorn sculpin","GOM",2018,1.00743910010434
"Longhorn sculpin","GOM",2019,0.991659008627297
"Longhorn sculpin","GOM",2021,1.01773286097328
"Longhorn sculpin","GOM",2022,1.06463803621827
"Longhorn sculpin","GOM",2023,0.98322664409002
"Longhorn sculpin","GOM",2024,0.977967821412109
"Longhorn sculpin","MAB",1992,0.954183562435688
"Longhorn sculpin","MAB",1993,0.976792324327308
"Longhorn sculpin","MAB",1994,1.08345788547426
"Longhorn sculpin","MAB",1995,0.998080889920491
"Longhorn sculpin","MAB",1996,1.05815450809511
"Longhorn sculpin","MAB",1999,0.972250364511059
"Longhorn sculpin","MAB",2000,0.942283455592549
"Longhorn sculpin","MAB",2001,1.01951304010744
"Longhorn sculpin","MAB",2002,0.926966751546518
"Longhorn sculpin","MAB",2004,1.01511713961563
"Longhorn sculpin","MAB",2005,0.955110528419343
"Longhorn sculpin","MAB",2006,0.977313587790895
"Longhorn sculpin","MAB",2007,1.04794277093997
"Longhorn sculpin","MAB",2008,0.932388284587933
"Longhorn sculpin","MAB",2009,0.968860873324459
"Longhorn sculpin","MAB",2010,0.978211790761868
"Longhorn sculpin","MAB",2011,0.933445821112761
"Longhorn sculpin","MAB",2012,0.948213925536468
"Longhorn sculpin","MAB",2013,0.98746345550073
"Longhorn sculpin","MAB",2014,1.03939712304415
"Longhorn sculpin","MAB",2016,1.05553269351296
"Longhorn sculpin","MAB",2018,0.942295056498158
"Longhorn sculpin","MAB",2019,0.945826437658507
"Longhorn sculpin","MAB",2022,0.99257747313314
"Longhorn sculpin","SS",1992,1.00207805524361
"Longhorn sculpin","SS",1993,0.930413954836638
"Longhorn sculpin","SS",1994,1.04201437127996
"Longhorn sculpin","SS",1995,0.94756823290031
"Longhorn sculpin","SS",1996,0.977337980992852
"Longhorn sculpin","SS",1997,0.979430889748204
"Longhorn sculpin","SS",2000,0.920308256912823
"Longhorn sculpin","SS",2001,0.918957394674398
"Longhorn sculpin","SS",2002,0.881423394888262
"Longhorn sculpin","SS",2003,0.959636157712734
"Longhorn sculpin","SS",2004,0.947920591594526
"Longhorn sculpin","SS",2005,0.958070248155152
"Longhorn sculpin","SS",2006,0.970160713029832
"Longhorn sculpin","SS",2007,0.948066311346615
"Longhorn sculpin","SS",2008,1.0274497094626
"Longhorn sculpin","SS",2009,1.0364242092631
"Longhorn sculpin","SS",2010,1.01547366811162
"Longhorn sculpin","SS",2011,0.958954983512371
"Longhorn sculpin","SS",2012,0.912683622368434
"Longhorn sculpin","SS",2013,1.05543176373494
"Longhorn sculpin","SS",2014,1.00116526189633
"Longhorn sculpin","SS",2015,1.01036527946989
"Longhorn sculpin","SS",2016,0.934042285060918
"Longhorn sculpin","SS",2019,1.00495579848692
"Longhorn sculpin","SS",2021,1.04769951736991
"Longhorn sculpin","SS",2023,0.937700034812123
"Longhorn sculpin","SS",2024,0.945844079958791
"Ocean pout","GB",1992,0.978215649863383
"Ocean pout","GB",1993,0.952258960435898
"Ocean pout","GB",1994,0.969889482103144
"Ocean pout","GB",1995,1.00161758713051
"Ocean pout","GB",1996,0.968125675421578
"Ocean pout","GB",1997,0.982503882975115
"Ocean pout","GB",1998,0.959429666364666
"Ocean pout","GB",1999,0.950112937616523
"Ocean pout","GB",2000,0.926164153930573
"Ocean pout","GB",2001,0.954036729435276
"Ocean pout","GB",2002,0.932310415627964
"Ocean pout","GB",2003,0.991400149076599
"Ocean pout","GB",2004,1.01294509885307
"Ocean pout","GB",2005,0.990438587366936
"Ocean pout","GB",2006,1.00048060494197
"Ocean pout","GB",2007,0.992647431666337
"Ocean pout","GB",2008,0.965987467680824
"Ocean pout","GB",2009,0.956857082043334
"Ocean pout","GB",2010,0.96357288313411
"Ocean pout","GB",2011,0.968269947060293
"Ocean pout","GB",2012,0.998390880228927
"Ocean pout","GB",2013,1.01414707678179
"Ocean pout","GB",2014,1.02289653156879
"Ocean pout","GB",2015,1.0270774007029
"Ocean pout","GB",2016,0.999691742331137
"Ocean pout","GB",2018,1.05260387865481
"Ocean pout","GB",2019,1.0277786924842
"Ocean pout","GB",2021,0.993152660268993
"Ocean pout","GB",2022,0.970346431412477
"Ocean pout","GB",2023,1.020432277729
"Ocean pout","GB",2024,0.966911492360116
"Ocean pout","GOM",1992,1.02847508701971
"Ocean pout","GOM",1993,1.00538404189192
"Ocean pout","GOM",1994,0.98149951310609
"Ocean pout","GOM",1995,0.958343087569461
"Ocean pout","GOM",1996,0.995204258773184
"Ocean pout","GOM",1997,0.961547462162351
"Ocean pout","GOM",1998,1.00332925572868
"Ocean pout","GOM",1999,1.01376369486167
"Ocean pout","GOM",2000,1.06881749752193
"Ocean pout","GOM",2001,0.98105540817726
"Ocean pout","GOM",2002,0.936833353227346
"Ocean pout","GOM",2003,1.03386655573334
"Ocean pout","GOM",2004,1.0263674230027
"Ocean pout","GOM",2005,1.10785127278512
"Ocean pout","GOM",2006,1.01109468012719
"Ocean pout","GOM",2007,1.00904860127652
"Ocean pout","GOM",2008,1.03791582033418
"Ocean pout","GOM",2009,1.09494733226782
"Ocean pout","GOM",2010,1.1245652887975
"Ocean pout","GOM",2011,1.07408071251148
"Ocean pout","GOM",2012,1.04476666872976
"Ocean pout","GOM",2013,1.04638967241621
"Ocean pout","GOM",2014,1.06890600645993
"Ocean pout","GOM",2015,1.01584097322881
"Ocean pout","GOM",2016,1.01541960437253
"Ocean pout","GOM",2018,1.04599927360409
"Ocean pout","GOM",2019,1.0046575246606
"Ocean pout","GOM",2021,1.03067960857146
"Ocean pout","GOM",2022,1.00173575508462
"Ocean pout","GOM",2023,1.02061291100757
"Ocean pout","GOM",2024,0.968671196649858
"Ocean pout","MAB",1992,1.11917306696143
"Ocean pout","MAB",1993,0.982862143886086
"Ocean pout","MAB",1994,1.0650701143128
"Ocean pout","MAB",1995,0.940390107648475
"Ocean pout","MAB",1996,1.00405228010092
"Ocean pout","MAB",1997,0.998282414634931
"Ocean pout","MAB",1998,0.939032496076018
"Ocean pout","MAB",1999,0.995453474033307
"Ocean pout","MAB",2002,0.941905135496904
"Ocean pout","MAB",2003,1.04236946615996
"Ocean pout","MAB",2004,1.14434565466168
"Ocean pout","MAB",2005,1.04738493932124
"Ocean pout","MAB",2006,0.947386870408078
"Ocean pout","MAB",2008,1.10095372045449
"Ocean pout","MAB",2009,1.00580056318418
"Ocean pout","MAB",2010,1.08389946108885
"Ocean pout","MAB",2011,1.04050630993395
"Ocean pout","MAB",2012,1.07204148336997
"Ocean pout","MAB",2013,1.07339513161642
"Ocean pout","MAB",2014,1.13528210845969
"Ocean pout","MAB",2015,1.06288196665977
"Ocean pout","MAB",2016,1.14769637964841
"Ocean pout","MAB",2018,1.20976292290623
"Ocean pout","MAB",2019,1.09355552312225
"Ocean pout","MAB",2021,1.12310377644351
"Ocean pout","MAB",2022,1.02462427183996
"Ocean pout","MAB",2024,1.00947430519439
"Ocean pout","SS",1992,1.09847350329324
"Ocean pout","SS",1993,1.14215000826422
"Ocean pout","SS",1994,1.01247590810892
"Ocean pout","SS",1995,0.973934579719556
"Ocean pout","SS",1996,1.10557471153475
"Ocean pout","SS",1997,0.946162208102088
"Ocean pout","SS",1999,1.15282350722381
"Ocean pout","SS",2000,1.04739832657087
"Ocean pout","SS",2001,1.05595349293173
"Ocean pout","SS",2003,1.062212154035
"Ocean pout","SS",2004,1.09606733007574
"Ocean pout","SS",2005,1.02218203462019
"Ocean pout","SS",2006,1.076337444018
"Ocean pout","SS",2008,1.07411306170549
"Ocean pout","SS",2009,1.11824728091843
"Ocean pout","SS",2010,1.03679888462346
"Ocean pout","SS",2011,1.07920734122511
"Ocean pout","SS",2012,1.08662771748083
"Ocean pout","SS",2013,1.08709993638869
"Ocean pout","SS",2014,1.05106672551984
"Ocean pout","SS",2015,1.12128671291158
"Ocean pout","SS",2016,1.08737433285195
"Ocean pout","SS",2019,1.02658124138734
"Ocean pout","SS",2021,1.18950711273314
"Ocean pout","SS",2023,1.09748915118886
"Ocean pout","SS",2024,1.0851667237689
"Offshore hake","MAB",1996,1.02183980673498
"Offshore hake","MAB",1997,0.994433809266947
"Offshore hake","MAB",1998,0.984856794240668
"Offshore hake","MAB",1999,0.9805880677002
"Offshore hake","MAB",2000,1.03736313898812
"Offshore hake","MAB",2001,1.06346822234056
"Offshore hake","MAB",2002,1.02068889760586
"Offshore hake","MAB",2003,1.07541686935315
"Offshore hake","MAB",2004,1.13141588193705
"Offshore hake","MAB",2005,1.00231188130404
"Offshore hake","MAB",2006,0.967821687341001
"Offshore hake","MAB",2007,1.06326341820715
"Offshore hake","MAB",2008,1.01673833938256
"Offshore hake","MAB",2009,1.05988315625089
"Offshore hake","MAB",2010,1.03745408841845
"Offshore hake","MAB",2011,1.06401844605664
"Offshore hake","MAB",2012,1.03831621548167
"Offshore hake","MAB",2013,1.04891449580069
"Offshore hake","MAB",2014,1.04025012678021
"Offshore hake","MAB",2015,1.1014316200525
"Offshore hake","MAB",2016,1.05758319227764
"Offshore hake","MAB",2018,0.989428980183885
"Offshore hake","MAB",2019,0.978531188953484
"Offshore hake","MAB",2021,1.0113389845876
"Offshore hake","MAB",2022,1.06573427237393
"Offshore hake","MAB",2023,1.0693163237554
"Offshore hake","MAB",2024,1.04753037116194
"Pollock","GB",1992,0.956249410156544
"Pollock","GB",1993,0.961441551357197
"Pollock","GB",1994,1.01172195349526
"Pollock","GB",1995,1.01988309632427
"Pollock","GB",1996,0.985790061569825
"Pollock","GB",1997,0.951149352581064
"Pollock","GB",1998,0.980943295300578
"Pollock","GB",1999,0.956473576459486
"Pollock","GB",2000,1.00515413572136
"Pollock","GB",2001,0.897720999885528
"Pollock","GB",2002,0.954392237833339
"Pollock","GB",2003,1.01217891091018
"Pollock","GB",2004,0.921330264888685
"Pollock","GB",2005,0.972924968978203
"Pollock","GB",2008,0.926346988432948
"Pollock","GB",2009,1.01588514097164
"Pollock","GB",2010,0.912426422298214
"Pollock","GB",2011,0.989291600013182
